time,sea_surface_height_amplitude_due_to_geocentric_ocean_tide_geoid_mllw,sea_surface_height_amplitude_due_to_geocentric_ocean_tide_geoid_mllw_qc_agg,z
UTC,cm,,m
2021-05-02T09:36:00Z,-24.9,NaN,0.0
2021-05-02T09:42:00Z,-23.6,NaN,0.0
2021-05-02T09:48:00Z,-22.3,NaN,0.0
2021-05-02T09:54:00Z,-21.0,NaN,0.0
2021-05-02T10:00:00Z,-19.6,NaN,0.0
2021-05-02T10:06:00Z,-18.3,NaN,0.0
2021-05-02T10:12:00Z,-16.8,NaN,0.0
2021-05-02T10:18:00Z,-15.4,NaN,0.0
2021-05-02T10:24:00Z,-13.9,NaN,0.0
2021-05-02T10:30:00Z,-12.4,NaN,0.0
2021-05-02T10:36:00Z,-10.9,NaN,0.0
2021-05-02T10:42:00Z,-9.4,NaN,0.0
2021-05-02T10:48:00Z,-7.9,NaN,0.0
2021-05-02T10:54:00Z,-6.3,NaN,0.0
2021-05-02T11:00:00Z,-4.8,NaN,0.0
2021-05-02T11:06:00Z,-3.3,NaN,0.0
2021-05-02T11:12:00Z,-1.8,NaN,0.0
2021-05-02T11:18:00Z,-0.3,NaN,0.0
2021-05-02T11:24:00Z,1.2,NaN,0.0
2021-05-02T11:30:00Z,2.7,NaN,0.0
2021-05-02T11:36:00Z,4.1,NaN,0.0
2021-05-02T11:42:00Z,5.5,NaN,0.0
2021-05-02T11:48:00Z,6.9,NaN,0.0
2021-05-02T11:54:00Z,8.2,NaN,0.0
2021-05-02T12:00:00Z,9.6,NaN,0.0
2021-05-02T12:06:00Z,10.9,NaN,0.0
2021-05-02T12:12:00Z,12.1,NaN,0.0
2021-05-02T12:18:00Z,13.3,NaN,0.0
2021-05-02T12:24:00Z,14.5,NaN,0.0
2021-05-02T12:30:00Z,15.7,NaN,0.0
2021-05-02T12:36:00Z,16.8,NaN,0.0
2021-05-02T12:42:00Z,17.9,NaN,0.0
2021-05-02T12:48:00Z,18.9,NaN,0.0
2021-05-02T12:54:00Z,19.9,NaN,0.0
2021-05-02T13:00:00Z,20.9,NaN,0.0
2021-05-02T13:06:00Z,21.8,NaN,0.0
2021-05-02T13:12:00Z,22.7,NaN,0.0
2021-05-02T13:18:00Z,23.6,NaN,0.0
2021-05-02T13:24:00Z,24.4,NaN,0.0
2021-05-02T13:30:00Z,25.3,NaN,0.0
2021-05-02T13:36:00Z,26.0,NaN,0.0
2021-05-02T13:42:00Z,26.8,NaN,0.0
2021-05-02T13:48:00Z,27.5,NaN,0.0
2021-05-02T13:54:00Z,28.2,NaN,0.0
2021-05-02T14:00:00Z,28.9,NaN,0.0
2021-05-02T14:06:00Z,29.5,NaN,0.0
2021-05-02T14:12:00Z,30.1,NaN,0.0
2021-05-02T14:18:00Z,30.7,NaN,0.0
2021-05-02T14:24:00Z,31.4,NaN,0.0
2021-05-02T14:30:00Z,31.9,NaN,0.0
2021-05-02T14:36:00Z,32.5,NaN,0.0
2021-05-02T14:42:00Z,33.1,NaN,0.0
2021-05-02T14:48:00Z,33.7,NaN,0.0
2021-05-02T14:54:00Z,34.3,NaN,0.0
2021-05-02T15:00:00Z,34.9,NaN,0.0
2021-05-02T15:06:00Z,35.4,NaN,0.0
2021-05-02T15:12:00Z,36.0,NaN,0.0
2021-05-02T15:18:00Z,36.7,NaN,0.0
2021-05-02T15:24:00Z,37.3,NaN,0.0
2021-05-02T15:30:00Z,37.9,NaN,0.0
2021-05-02T15:36:00Z,38.6,NaN,0.0
2021-05-02T15:42:00Z,39.3,NaN,0.0
2021-05-02T15:48:00Z,40.0,NaN,0.0
2021-05-02T15:54:00Z,40.7,NaN,0.0
2021-05-02T16:00:00Z,41.4,NaN,0.0
2021-05-02T16:06:00Z,42.2,NaN,0.0
2021-05-02T16:12:00Z,43.0,NaN,0.0
2021-05-02T16:18:00Z,43.8,NaN,0.0
2021-05-02T16:24:00Z,44.7,NaN,0.0
2021-05-02T16:30:00Z,45.6,NaN,0.0
2021-05-02T16:36:00Z,46.5,NaN,0.0
2021-05-02T16:42:00Z,47.4,NaN,0.0
2021-05-02T16:48:00Z,48.4,NaN,0.0
2021-05-02T16:54:00Z,49.4,NaN,0.0
2021-05-02T17:00:00Z,50.4,NaN,0.0
2021-05-02T17:06:00Z,51.5,NaN,0.0
2021-05-02T17:12:00Z,52.6,NaN,0.0
2021-05-02T17:18:00Z,53.7,NaN,0.0
2021-05-02T17:24:00Z,54.9,NaN,0.0
2021-05-02T17:30:00Z,56.1,NaN,0.0
2021-05-02T17:36:00Z,57.4,NaN,0.0
2021-05-02T17:42:00Z,58.7,NaN,0.0
2021-05-02T17:48:00Z,60.0,NaN,0.0
2021-05-02T17:54:00Z,61.4,NaN,0.0
2021-05-02T18:00:00Z,62.8,NaN,0.0
2021-05-02T18:06:00Z,64.3,NaN,0.0
2021-05-02T18:12:00Z,65.8,NaN,0.0
2021-05-02T18:18:00Z,67.4,NaN,0.0
2021-05-02T18:24:00Z,69.0,NaN,0.0
2021-05-02T18:30:00Z,70.7,NaN,0.0
2021-05-02T18:36:00Z,72.4,NaN,0.0
2021-05-02T18:42:00Z,74.2,NaN,0.0
2021-05-02T18:48:00Z,76.0,NaN,0.0
2021-05-02T18:54:00Z,77.8,NaN,0.0
2021-05-02T19:00:00Z,79.7,NaN,0.0
2021-05-02T19:06:00Z,81.6,NaN,0.0
2021-05-02T19:12:00Z,83.6,NaN,0.0
2021-05-02T19:18:00Z,85.5,NaN,0.0
2021-05-02T19:24:00Z,87.6,NaN,0.0
2021-05-02T19:30:00Z,89.6,NaN,0.0
2021-05-02T19:36:00Z,91.6,NaN,0.0
2021-05-02T19:42:00Z,93.7,NaN,0.0
2021-05-02T19:48:00Z,95.8,NaN,0.0
2021-05-02T19:54:00Z,97.9,NaN,0.0
2021-05-02T20:00:00Z,100.0,NaN,0.0
2021-05-02T20:06:00Z,102.0,NaN,0.0
2021-05-02T20:12:00Z,104.1,NaN,0.0
2021-05-02T20:18:00Z,106.2,NaN,0.0
2021-05-02T20:24:00Z,108.2,NaN,0.0
2021-05-02T20:30:00Z,110.2,NaN,0.0
2021-05-02T20:36:00Z,112.2,NaN,0.0
2021-05-02T20:42:00Z,114.2,NaN,0.0
2021-05-02T20:48:00Z,116.2,NaN,0.0
2021-05-02T20:54:00Z,118.1,NaN,0.0
2021-05-02T21:00:00Z,120.0,NaN,0.0
2021-05-02T21:06:00Z,121.8,NaN,0.0
2021-05-02T21:12:00Z,123.6,NaN,0.0
2021-05-02T21:18:00Z,125.4,NaN,0.0
2021-05-02T21:24:00Z,127.1,NaN,0.0
2021-05-02T21:30:00Z,128.8,NaN,0.0
2021-05-02T21:36:00Z,130.5,NaN,0.0
2021-05-02T21:42:00Z,132.1,NaN,0.0
2021-05-02T21:48:00Z,133.6,NaN,0.0
2021-05-02T21:54:00Z,135.1,NaN,0.0
2021-05-02T22:00:00Z,136.6,NaN,0.0
2021-05-02T22:06:00Z,137.9,NaN,0.0
2021-05-02T22:12:00Z,139.3,NaN,0.0
2021-05-02T22:18:00Z,140.6,NaN,0.0
2021-05-02T22:24:00Z,141.8,NaN,0.0
2021-05-02T22:30:00Z,142.9,NaN,0.0
2021-05-02T22:36:00Z,144.0,NaN,0.0
2021-05-02T22:42:00Z,145.0,NaN,0.0
2021-05-02T22:48:00Z,145.9,NaN,0.0
2021-05-02T22:54:00Z,146.7,NaN,0.0
2021-05-02T23:00:00Z,147.4,NaN,0.0
2021-05-02T23:06:00Z,148.1,NaN,0.0
2021-05-02T23:12:00Z,148.7,NaN,0.0
2021-05-02T23:18:00Z,149.1,NaN,0.0
2021-05-02T23:24:00Z,149.5,NaN,0.0
2021-05-02T23:30:00Z,149.7,NaN,0.0
2021-05-02T23:36:00Z,149.9,NaN,0.0
2021-05-02T23:42:00Z,149.9,NaN,0.0
2021-05-02T23:48:00Z,149.9,NaN,0.0
2021-05-02T23:54:00Z,149.7,NaN,0.0
2021-05-03T00:00:00Z,149.4,NaN,0.0
2021-05-03T00:06:00Z,148.9,NaN,0.0
2021-05-03T00:12:00Z,148.4,NaN,0.0
2021-05-03T00:18:00Z,147.7,NaN,0.0
2021-05-03T00:24:00Z,147.0,NaN,0.0
2021-05-03T00:30:00Z,146.1,NaN,0.0
2021-05-03T00:36:00Z,145.0,NaN,0.0
2021-05-03T00:42:00Z,143.9,NaN,0.0
2021-05-03T00:48:00Z,142.6,NaN,0.0
2021-05-03T00:54:00Z,141.3,NaN,0.0
2021-05-03T01:00:00Z,139.8,NaN,0.0
2021-05-03T01:06:00Z,138.2,NaN,0.0
2021-05-03T01:12:00Z,136.5,NaN,0.0
2021-05-03T01:18:00Z,134.7,NaN,0.0
2021-05-03T01:24:00Z,132.7,NaN,0.0
2021-05-03T01:30:00Z,130.7,NaN,0.0
2021-05-03T01:36:00Z,128.6,NaN,0.0
2021-05-03T01:42:00Z,126.3,NaN,0.0
2021-05-03T01:48:00Z,124.0,NaN,0.0
2021-05-03T01:54:00Z,121.6,NaN,0.0
2021-05-03T02:00:00Z,119.1,NaN,0.0
2021-05-03T02:06:00Z,116.5,NaN,0.0
2021-05-03T02:12:00Z,113.8,NaN,0.0
2021-05-03T02:18:00Z,111.1,NaN,0.0
2021-05-03T02:24:00Z,108.2,NaN,0.0
2021-05-03T02:30:00Z,105.3,NaN,0.0
2021-05-03T02:36:00Z,102.4,NaN,0.0
2021-05-03T02:42:00Z,99.4,NaN,0.0
2021-05-03T02:48:00Z,96.3,NaN,0.0
2021-05-03T02:54:00Z,93.2,NaN,0.0
2021-05-03T03:00:00Z,90.0,NaN,0.0
2021-05-03T03:06:00Z,86.8,NaN,0.0
2021-05-03T03:12:00Z,83.5,NaN,0.0
2021-05-03T03:18:00Z,80.2,NaN,0.0
2021-05-03T03:24:00Z,76.9,NaN,0.0
2021-05-03T03:30:00Z,73.6,NaN,0.0
2021-05-03T03:36:00Z,70.3,NaN,0.0
2021-05-03T03:42:00Z,66.9,NaN,0.0
2021-05-03T03:48:00Z,63.5,NaN,0.0
2021-05-03T03:54:00Z,60.2,NaN,0.0
2021-05-03T04:00:00Z,56.8,NaN,0.0
2021-05-03T04:06:00Z,53.5,NaN,0.0
2021-05-03T04:12:00Z,50.1,NaN,0.0
2021-05-03T04:18:00Z,46.8,NaN,0.0
2021-05-03T04:24:00Z,43.5,NaN,0.0
2021-05-03T04:30:00Z,40.2,NaN,0.0
2021-05-03T04:36:00Z,36.9,NaN,0.0
2021-05-03T04:42:00Z,33.6,NaN,0.0
2021-05-03T04:48:00Z,30.4,NaN,0.0
2021-05-03T04:54:00Z,27.3,NaN,0.0
2021-05-03T05:00:00Z,24.1,NaN,0.0
2021-05-03T05:06:00Z,21.1,NaN,0.0
2021-05-03T05:12:00Z,18.0,NaN,0.0
2021-05-03T05:18:00Z,15.0,NaN,0.0
2021-05-03T05:24:00Z,12.1,NaN,0.0
2021-05-03T05:30:00Z,9.2,NaN,0.0
2021-05-03T05:36:00Z,6.4,NaN,0.0
2021-05-03T05:42:00Z,3.6,NaN,0.0
2021-05-03T05:48:00Z,1.0,NaN,0.0
2021-05-03T05:54:00Z,-1.6,NaN,0.0
2021-05-03T06:00:00Z,-4.2,NaN,0.0
2021-05-03T06:06:00Z,-6.6,NaN,0.0
2021-05-03T06:12:00Z,-9.0,NaN,0.0
2021-05-03T06:18:00Z,-11.3,NaN,0.0
2021-05-03T06:24:00Z,-13.4,NaN,0.0
2021-05-03T06:30:00Z,-15.5,NaN,0.0
2021-05-03T06:36:00Z,-17.5,NaN,0.0
2021-05-03T06:42:00Z,-19.4,NaN,0.0
2021-05-03T06:48:00Z,-21.2,NaN,0.0
2021-05-03T06:54:00Z,-22.9,NaN,0.0
2021-05-03T07:00:00Z,-24.4,NaN,0.0
2021-05-03T07:06:00Z,-25.9,NaN,0.0
2021-05-03T07:12:00Z,-27.2,NaN,0.0
2021-05-03T07:18:00Z,-28.5,NaN,0.0
2021-05-03T07:24:00Z,-29.6,NaN,0.0
2021-05-03T07:30:00Z,-30.7,NaN,0.0
2021-05-03T07:36:00Z,-31.6,NaN,0.0
2021-05-03T07:42:00Z,-32.4,NaN,0.0
2021-05-03T07:48:00Z,-33.1,NaN,0.0
2021-05-03T07:54:00Z,-33.8,NaN,0.0
2021-05-03T08:00:00Z,-34.3,NaN,0.0
2021-05-03T08:06:00Z,-34.7,NaN,0.0
2021-05-03T08:12:00Z,-35.1,NaN,0.0
2021-05-03T08:18:00Z,-35.3,NaN,0.0
2021-05-03T08:24:00Z,-35.5,NaN,0.0
2021-05-03T08:30:00Z,-35.6,NaN,0.0
2021-05-03T08:36:00Z,-35.6,NaN,0.0
2021-05-03T08:42:00Z,-35.5,NaN,0.0
2021-05-03T08:48:00Z,-35.4,NaN,0.0
2021-05-03T08:54:00Z,-35.1,NaN,0.0
2021-05-03T09:00:00Z,-34.9,NaN,0.0
2021-05-03T09:06:00Z,-34.5,NaN,0.0
2021-05-03T09:12:00Z,-34.1,NaN,0.0
2021-05-03T09:18:00Z,-33.6,NaN,0.0
2021-05-03T09:24:00Z,-33.0,NaN,0.0
2021-05-03T09:30:00Z,-32.4,NaN,0.0
2021-05-03T09:36:00Z,-31.7,NaN,0.0
2021-05-03T09:42:00Z,-30.9,NaN,0.0
2021-05-03T09:48:00Z,-30.1,NaN,0.0
2021-05-03T09:54:00Z,-29.2,NaN,0.0
2021-05-03T10:00:00Z,-28.3,NaN,0.0
2021-05-03T10:06:00Z,-27.3,NaN,0.0
2021-05-03T10:12:00Z,-26.3,NaN,0.0
2021-05-03T10:18:00Z,-25.2,NaN,0.0
2021-05-03T10:24:00Z,-24.0,NaN,0.0
2021-05-03T10:30:00Z,-22.8,NaN,0.0
2021-05-03T10:36:00Z,-21.5,NaN,0.0
2021-05-03T10:42:00Z,-20.2,NaN,0.0
2021-05-03T10:48:00Z,-18.9,NaN,0.0
2021-05-03T10:54:00Z,-17.5,NaN,0.0
2021-05-03T11:00:00Z,-16.1,NaN,0.0
2021-05-03T11:06:00Z,-14.7,NaN,0.0
2021-05-03T11:12:00Z,-13.2,NaN,0.0
2021-05-03T11:18:00Z,-11.7,NaN,0.0
2021-05-03T11:24:00Z,-10.2,NaN,0.0
2021-05-03T11:30:00Z,-8.7,NaN,0.0
2021-05-03T11:36:00Z,-7.2,NaN,0.0
2021-05-03T11:42:00Z,-5.7,NaN,0.0
2021-05-03T11:48:00Z,-4.2,NaN,0.0
2021-05-03T11:54:00Z,-2.6,NaN,0.0
2021-05-03T12:00:00Z,-1.1,NaN,0.0
2021-05-03T12:06:00Z,0.4,NaN,0.0
2021-05-03T12:12:00Z,1.9,NaN,0.0
2021-05-03T12:18:00Z,3.3,NaN,0.0
2021-05-03T12:24:00Z,4.8,NaN,0.0
2021-05-03T12:30:00Z,6.2,NaN,0.0
2021-05-03T12:36:00Z,7.6,NaN,0.0
2021-05-03T12:42:00Z,8.9,NaN,0.0
2021-05-03T12:48:00Z,10.3,NaN,0.0
2021-05-03T12:54:00Z,11.6,NaN,0.0
2021-05-03T13:00:00Z,12.9,NaN,0.0
2021-05-03T13:06:00Z,14.1,NaN,0.0
2021-05-03T13:12:00Z,15.3,NaN,0.0
2021-05-03T13:18:00Z,16.5,NaN,0.0
2021-05-03T13:24:00Z,17.6,NaN,0.0
2021-05-03T13:30:00Z,18.7,NaN,0.0
2021-05-03T13:36:00Z,19.8,NaN,0.0
2021-05-03T13:42:00Z,20.9,NaN,0.0
2021-05-03T13:48:00Z,21.9,NaN,0.0
2021-05-03T13:54:00Z,22.9,NaN,0.0
2021-05-03T14:00:00Z,23.9,NaN,0.0
2021-05-03T14:06:00Z,24.8,NaN,0.0
2021-05-03T14:12:00Z,25.7,NaN,0.0
2021-05-03T14:18:00Z,26.6,NaN,0.0
2021-05-03T14:24:00Z,27.4,NaN,0.0
2021-05-03T14:30:00Z,28.2,NaN,0.0
2021-05-03T14:36:00Z,29.0,NaN,0.0
2021-05-03T14:42:00Z,29.8,NaN,0.0
2021-05-03T14:48:00Z,30.6,NaN,0.0
2021-05-03T14:54:00Z,31.3,NaN,0.0
2021-05-03T15:00:00Z,32.0,NaN,0.0
2021-05-03T15:06:00Z,32.7,NaN,0.0
2021-05-03T15:12:00Z,33.4,NaN,0.0
2021-05-03T15:18:00Z,34.1,NaN,0.0
2021-05-03T15:24:00Z,34.8,NaN,0.0
2021-05-03T15:30:00Z,35.4,NaN,0.0
2021-05-03T15:36:00Z,36.1,NaN,0.0
2021-05-03T15:42:00Z,36.7,NaN,0.0
2021-05-03T15:48:00Z,37.4,NaN,0.0
2021-05-03T15:54:00Z,38.0,NaN,0.0
2021-05-03T16:00:00Z,38.6,NaN,0.0
2021-05-03T16:06:00Z,39.3,NaN,0.0
2021-05-03T16:12:00Z,39.9,NaN,0.0
2021-05-03T16:18:00Z,40.6,NaN,0.0
2021-05-03T16:24:00Z,41.3,NaN,0.0
2021-05-03T16:30:00Z,41.9,NaN,0.0
2021-05-03T16:36:00Z,42.6,NaN,0.0
2021-05-03T16:42:00Z,43.4,NaN,0.0
2021-05-03T16:48:00Z,44.1,NaN,0.0
2021-05-03T16:54:00Z,44.8,NaN,0.0
2021-05-03T17:00:00Z,45.6,NaN,0.0
2021-05-03T17:06:00Z,46.4,NaN,0.0
2021-05-03T17:12:00Z,47.2,NaN,0.0
2021-05-03T17:18:00Z,48.0,NaN,0.0
2021-05-03T17:24:00Z,48.8,NaN,0.0
2021-05-03T17:30:00Z,49.7,NaN,0.0
2021-05-03T17:36:00Z,50.6,NaN,0.0
2021-05-03T17:42:00Z,51.5,NaN,0.0
2021-05-03T17:48:00Z,52.5,NaN,0.0
2021-05-03T17:54:00Z,53.4,NaN,0.0
2021-05-03T18:00:00Z,54.4,NaN,0.0
2021-05-03T18:06:00Z,55.5,NaN,0.0
2021-05-03T18:12:00Z,56.6,NaN,0.0
2021-05-03T18:18:00Z,57.7,NaN,0.0
2021-05-03T18:24:00Z,58.8,NaN,0.0
2021-05-03T18:30:00Z,60.0,NaN,0.0
2021-05-03T18:36:00Z,61.2,NaN,0.0
2021-05-03T18:42:00Z,62.5,NaN,0.0
2021-05-03T18:48:00Z,63.8,NaN,0.0
2021-05-03T18:54:00Z,65.1,NaN,0.0
2021-05-03T19:00:00Z,66.5,NaN,0.0
2021-05-03T19:06:00Z,67.9,NaN,0.0
2021-05-03T19:12:00Z,69.4,NaN,0.0
2021-05-03T19:18:00Z,70.9,NaN,0.0
2021-05-03T19:24:00Z,72.5,NaN,0.0
2021-05-03T19:30:00Z,74.1,NaN,0.0
2021-05-03T19:36:00Z,75.7,NaN,0.0
2021-05-03T19:42:00Z,77.4,NaN,0.0
2021-05-03T19:48:00Z,79.1,NaN,0.0
2021-05-03T19:54:00Z,80.8,NaN,0.0
2021-05-03T20:00:00Z,82.6,NaN,0.0
2021-05-03T20:06:00Z,84.4,NaN,0.0
2021-05-03T20:12:00Z,86.2,NaN,0.0
2021-05-03T20:18:00Z,88.0,NaN,0.0
2021-05-03T20:24:00Z,89.8,NaN,0.0
2021-05-03T20:30:00Z,91.7,NaN,0.0
2021-05-03T20:36:00Z,93.6,NaN,0.0
2021-05-03T20:42:00Z,95.4,NaN,0.0
2021-05-03T20:48:00Z,97.3,NaN,0.0
2021-05-03T20:54:00Z,99.1,NaN,0.0
2021-05-03T21:00:00Z,101.0,NaN,0.0
2021-05-03T21:06:00Z,102.8,NaN,0.0
2021-05-03T21:12:00Z,104.6,NaN,0.0
2021-05-03T21:18:00Z,106.4,NaN,0.0
2021-05-03T21:24:00Z,108.2,NaN,0.0
2021-05-03T21:30:00Z,110.0,NaN,0.0
2021-05-03T21:36:00Z,111.7,NaN,0.0
2021-05-03T21:42:00Z,113.4,NaN,0.0
2021-05-03T21:48:00Z,115.1,NaN,0.0
2021-05-03T21:54:00Z,116.7,NaN,0.0
2021-05-03T22:00:00Z,118.4,NaN,0.0
2021-05-03T22:06:00Z,119.9,NaN,0.0
2021-05-03T22:12:00Z,121.5,NaN,0.0
2021-05-03T22:18:00Z,123.0,NaN,0.0
2021-05-03T22:24:00Z,124.5,NaN,0.0
2021-05-03T22:30:00Z,125.9,NaN,0.0
2021-05-03T22:36:00Z,127.3,NaN,0.0
2021-05-03T22:42:00Z,128.6,NaN,0.0
2021-05-03T22:48:00Z,129.9,NaN,0.0
2021-05-03T22:54:00Z,131.2,NaN,0.0
2021-05-03T23:00:00Z,132.4,NaN,0.0
2021-05-03T23:06:00Z,133.5,NaN,0.0
2021-05-03T23:12:00Z,134.6,NaN,0.0
2021-05-03T23:18:00Z,135.7,NaN,0.0
2021-05-03T23:24:00Z,136.6,NaN,0.0
2021-05-03T23:30:00Z,137.5,NaN,0.0
2021-05-03T23:36:00Z,138.3,NaN,0.0
2021-05-03T23:42:00Z,139.1,NaN,0.0
2021-05-03T23:48:00Z,139.8,NaN,0.0
2021-05-03T23:54:00Z,140.4,NaN,0.0
2021-05-04T00:00:00Z,140.9,NaN,0.0
2021-05-04T00:06:00Z,141.3,NaN,0.0
2021-05-04T00:12:00Z,141.6,NaN,0.0
2021-05-04T00:18:00Z,141.8,NaN,0.0
2021-05-04T00:24:00Z,141.9,NaN,0.0
2021-05-04T00:30:00Z,142.0,NaN,0.0
2021-05-04T00:36:00Z,141.9,NaN,0.0
2021-05-04T00:42:00Z,141.7,NaN,0.0
2021-05-04T00:48:00Z,141.4,NaN,0.0
2021-05-04T00:54:00Z,141.0,NaN,0.0
2021-05-04T01:00:00Z,140.5,NaN,0.0
2021-05-04T01:06:00Z,139.9,NaN,0.0
2021-05-04T01:12:00Z,139.2,NaN,0.0
2021-05-04T01:18:00Z,138.3,NaN,0.0
2021-05-04T01:24:00Z,137.4,NaN,0.0
2021-05-04T01:30:00Z,136.3,NaN,0.0
2021-05-04T01:36:00Z,135.2,NaN,0.0
2021-05-04T01:42:00Z,133.9,NaN,0.0
2021-05-04T01:48:00Z,132.6,NaN,0.0
2021-05-04T01:54:00Z,131.1,NaN,0.0
2021-05-04T02:00:00Z,129.5,NaN,0.0
2021-05-04T02:06:00Z,127.9,NaN,0.0
2021-05-04T02:12:00Z,126.1,NaN,0.0
2021-05-04T02:18:00Z,124.3,NaN,0.0
2021-05-04T02:24:00Z,122.4,NaN,0.0
2021-05-04T02:30:00Z,120.3,NaN,0.0
2021-05-04T02:36:00Z,118.2,NaN,0.0
2021-05-04T02:42:00Z,116.0,NaN,0.0
2021-05-04T02:48:00Z,113.8,NaN,0.0
2021-05-04T02:54:00Z,111.4,NaN,0.0
2021-05-04T03:00:00Z,109.0,NaN,0.0
2021-05-04T03:06:00Z,106.5,NaN,0.0
2021-05-04T03:12:00Z,104.0,NaN,0.0
2021-05-04T03:18:00Z,101.4,NaN,0.0
2021-05-04T03:24:00Z,98.7,NaN,0.0
2021-05-04T03:30:00Z,95.9,NaN,0.0
2021-05-04T03:36:00Z,93.1,NaN,0.0
2021-05-04T03:42:00Z,90.3,NaN,0.0
2021-05-04T03:48:00Z,87.4,NaN,0.0
2021-05-04T03:54:00Z,84.5,NaN,0.0
2021-05-04T04:00:00Z,81.5,NaN,0.0
2021-05-04T04:06:00Z,78.5,NaN,0.0
2021-05-04T04:12:00Z,75.5,NaN,0.0
2021-05-04T04:18:00Z,72.4,NaN,0.0
2021-05-04T04:24:00Z,69.3,NaN,0.0
2021-05-04T04:30:00Z,66.2,NaN,0.0
2021-05-04T04:36:00Z,63.1,NaN,0.0
2021-05-04T04:42:00Z,60.0,NaN,0.0
2021-05-04T04:48:00Z,56.9,NaN,0.0
2021-05-04T04:54:00Z,53.8,NaN,0.0
2021-05-04T05:00:00Z,50.7,NaN,0.0
2021-05-04T05:06:00Z,47.6,NaN,0.0
2021-05-04T05:12:00Z,44.5,NaN,0.0
2021-05-04T05:18:00Z,41.4,NaN,0.0
2021-05-04T05:24:00Z,38.4,NaN,0.0
2021-05-04T05:30:00Z,35.4,NaN,0.0
2021-05-04T05:36:00Z,32.4,NaN,0.0
2021-05-04T05:42:00Z,29.4,NaN,0.0
2021-05-04T05:48:00Z,26.5,NaN,0.0
2021-05-04T05:54:00Z,23.6,NaN,0.0
2021-05-04T06:00:00Z,20.8,NaN,0.0
2021-05-04T06:06:00Z,18.0,NaN,0.0
2021-05-04T06:12:00Z,15.3,NaN,0.0
2021-05-04T06:18:00Z,12.6,NaN,0.0
2021-05-04T06:24:00Z,10.0,NaN,0.0
2021-05-04T06:30:00Z,7.4,NaN,0.0
2021-05-04T06:36:00Z,4.9,NaN,0.0
2021-05-04T06:42:00Z,2.5,NaN,0.0
2021-05-04T06:48:00Z,0.2,NaN,0.0
2021-05-04T06:54:00Z,-2.1,NaN,0.0
2021-05-04T07:00:00Z,-4.3,NaN,0.0
2021-05-04T07:06:00Z,-6.4,NaN,0.0
2021-05-04T07:12:00Z,-8.5,NaN,0.0
2021-05-04T07:18:00Z,-10.4,NaN,0.0
2021-05-04T07:24:00Z,-12.3,NaN,0.0
2021-05-04T07:30:00Z,-14.0,NaN,0.0
2021-05-04T07:36:00Z,-15.7,NaN,0.0
2021-05-04T07:42:00Z,-17.3,NaN,0.0
2021-05-04T07:48:00Z,-18.7,NaN,0.0
2021-05-04T07:54:00Z,-20.1,NaN,0.0
2021-05-04T08:00:00Z,-21.4,NaN,0.0
2021-05-04T08:06:00Z,-22.6,NaN,0.0
2021-05-04T08:12:00Z,-23.7,NaN,0.0
2021-05-04T08:18:00Z,-24.6,NaN,0.0
2021-05-04T08:24:00Z,-25.5,NaN,0.0
2021-05-04T08:30:00Z,-26.3,NaN,0.0
2021-05-04T08:36:00Z,-27.0,NaN,0.0
2021-05-04T08:42:00Z,-27.6,NaN,0.0
2021-05-04T08:48:00Z,-28.2,NaN,0.0
2021-05-04T08:54:00Z,-28.6,NaN,0.0
2021-05-04T09:00:00Z,-28.9,NaN,0.0
2021-05-04T09:06:00Z,-29.2,NaN,0.0
2021-05-04T09:12:00Z,-29.4,NaN,0.0
2021-05-04T09:18:00Z,-29.5,NaN,0.0
2021-05-04T09:24:00Z,-29.5,NaN,0.0
2021-05-04T09:30:00Z,-29.5,NaN,0.0
2021-05-04T09:36:00Z,-29.4,NaN,0.0
2021-05-04T09:42:00Z,-29.2,NaN,0.0
2021-05-04T09:48:00Z,-28.9,NaN,0.0
2021-05-04T09:54:00Z,-28.6,NaN,0.0
2021-05-04T10:00:00Z,-28.2,NaN,0.0
2021-05-04T10:06:00Z,-27.8,NaN,0.0
2021-05-04T10:12:00Z,-27.3,NaN,0.0
2021-05-04T10:18:00Z,-26.7,NaN,0.0
2021-05-04T10:24:00Z,-26.0,NaN,0.0
2021-05-04T10:30:00Z,-25.3,NaN,0.0
2021-05-04T10:36:00Z,-24.6,NaN,0.0
2021-05-04T10:42:00Z,-23.7,NaN,0.0
2021-05-04T10:48:00Z,-22.9,NaN,0.0
2021-05-04T10:54:00Z,-21.9,NaN,0.0
2021-05-04T11:00:00Z,-20.9,NaN,0.0
2021-05-04T11:06:00Z,-19.9,NaN,0.0
2021-05-04T11:12:00Z,-18.8,NaN,0.0
2021-05-04T11:18:00Z,-17.6,NaN,0.0
2021-05-04T11:24:00Z,-16.4,NaN,0.0
2021-05-04T11:30:00Z,-15.2,NaN,0.0
2021-05-04T11:36:00Z,-13.9,NaN,0.0
2021-05-04T11:42:00Z,-12.6,NaN,0.0
2021-05-04T11:48:00Z,-11.2,NaN,0.0
2021-05-04T11:54:00Z,-9.9,NaN,0.0
2021-05-04T12:00:00Z,-8.5,NaN,0.0
2021-05-04T12:06:00Z,-7.0,NaN,0.0
2021-05-04T12:12:00Z,-5.6,NaN,0.0
2021-05-04T12:18:00Z,-4.1,NaN,0.0
2021-05-04T12:24:00Z,-2.7,NaN,0.0
